	"Multiple Cause of death"	"Multiple Cause of death Code"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2005"	"2005"	"Oct., 2005"	"2005/10"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2006"	"2006"	"Apr., 2006"	"2006/04"	13	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2007"	"2007"	"Apr., 2007"	"2007/04"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2008"	"2008"	"Sep., 2008"	"2008/09"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2008"	"2008"	"Oct., 2008"	"2008/10"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2008"	"2008"	"Nov., 2008"	"2008/11"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2009"	"2009"	"Feb., 2009"	"2009/02"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2009"	"2009"	"May, 2009"	"2009/05"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2009"	"2009"	"Jun., 2009"	"2009/06"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2009"	"2009"	"Aug., 2009"	"2009/08"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2009"	"2009"	"Oct., 2009"	"2009/10"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2010"	"2010"	"Jul., 2010"	"2010/07"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2010"	"2010"	"Oct., 2010"	"2010/10"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2011"	"2011"	"Jan., 2011"	"2011/01"	14	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2011"	"2011"	"Feb., 2011"	"2011/02"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2011"	"2011"	"Mar., 2011"	"2011/03"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2011"	"2011"	"Jul., 2011"	"2011/07"	13	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2011"	"2011"	"Oct., 2011"	"2011/10"	13	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2011"	"2011"	"Dec., 2011"	"2011/12"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2012"	"2012"	"Jan., 2012"	"2012/01"	15	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2012"	"2012"	"Mar., 2012"	"2012/03"	14	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2012"	"2012"	"Jun., 2012"	"2012/06"	16	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2012"	"2012"	"Jul., 2012"	"2012/07"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2012"	"2012"	"Sep., 2012"	"2012/09"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2012"	"2012"	"Nov., 2012"	"2012/11"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2012"	"2012"	"Dec., 2012"	"2012/12"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2013"	"2013"	"Jan., 2013"	"2013/01"	18	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2013"	"2013"	"Feb., 2013"	"2013/02"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2013"	"2013"	"Mar., 2013"	"2013/03"	14	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2013"	"2013"	"Apr., 2013"	"2013/04"	18	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2013"	"2013"	"May, 2013"	"2013/05"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2013"	"2013"	"Jun., 2013"	"2013/06"	17	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2013"	"2013"	"Jul., 2013"	"2013/07"	15	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2013"	"2013"	"Aug., 2013"	"2013/08"	14	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2013"	"2013"	"Sep., 2013"	"2013/09"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2013"	"2013"	"Oct., 2013"	"2013/10"	14	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2013"	"2013"	"Nov., 2013"	"2013/11"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2014"	"2014"	"Jan., 2014"	"2014/01"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2014"	"2014"	"Feb., 2014"	"2014/02"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2014"	"2014"	"Mar., 2014"	"2014/03"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2014"	"2014"	"Apr., 2014"	"2014/04"	18	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2014"	"2014"	"May, 2014"	"2014/05"	15	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2014"	"2014"	"Jun., 2014"	"2014/06"	14	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2014"	"2014"	"Jul., 2014"	"2014/07"	16	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2014"	"2014"	"Aug., 2014"	"2014/08"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2014"	"2014"	"Sep., 2014"	"2014/09"	14	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2014"	"2014"	"Nov., 2014"	"2014/11"	13	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2014"	"2014"	"Dec., 2014"	"2014/12"	15	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2015"	"2015"	"Jan., 2015"	"2015/01"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2015"	"2015"	"Mar., 2015"	"2015/03"	16	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2015"	"2015"	"Apr., 2015"	"2015/04"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2015"	"2015"	"May, 2015"	"2015/05"	13	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2015"	"2015"	"Jun., 2015"	"2015/06"	17	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2015"	"2015"	"Jul., 2015"	"2015/07"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2015"	"2015"	"Aug., 2015"	"2015/08"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2015"	"2015"	"Sep., 2015"	"2015/09"	13	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2015"	"2015"	"Oct., 2015"	"2015/10"	13	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2015"	"2015"	"Nov., 2015"	"2015/11"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2015"	"2015"	"Dec., 2015"	"2015/12"	13	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2016"	"2016"	"Jan., 2016"	"2016/01"	20	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2016"	"2016"	"Feb., 2016"	"2016/02"	14	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2016"	"2016"	"Mar., 2016"	"2016/03"	13	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2016"	"2016"	"Jun., 2016"	"2016/06"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2016"	"2016"	"Oct., 2016"	"2016/10"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Utah"	"49"	"Utah County, UT"	"49049"	"2011"	"2011"	"Aug., 2011"	"2011/08"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Washington"	"53"	"King County, WA"	"53033"	"2004"	"2004"	"Jul., 2004"	"2004/07"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Washington"	"53"	"King County, WA"	"53033"	"2007"	"2007"	"Mar., 2007"	"2007/03"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Washington"	"53"	"King County, WA"	"53033"	"2007"	"2007"	"Apr., 2007"	"2007/04"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Washington"	"53"	"King County, WA"	"53033"	"2007"	"2007"	"Jul., 2007"	"2007/07"	14	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Washington"	"53"	"King County, WA"	"53033"	"2007"	"2007"	"Oct., 2007"	"2007/10"	14	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Washington"	"53"	"King County, WA"	"53033"	"2008"	"2008"	"Oct., 2008"	"2008/10"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Washington"	"53"	"King County, WA"	"53033"	"2009"	"2009"	"Jan., 2009"	"2009/01"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Washington"	"53"	"King County, WA"	"53033"	"2009"	"2009"	"Jul., 2009"	"2009/07"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Washington"	"53"	"King County, WA"	"53033"	"2009"	"2009"	"Sep., 2009"	"2009/09"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Washington"	"53"	"King County, WA"	"53033"	"2009"	"2009"	"Oct., 2009"	"2009/10"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Washington"	"53"	"King County, WA"	"53033"	"2010"	"2010"	"Dec., 2010"	"2010/12"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Washington"	"53"	"King County, WA"	"53033"	"2016"	"2016"	"Jun., 2016"	"2016/06"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Washington"	"53"	"Snohomish County, WA"	"53061"	"2006"	"2006"	"Oct., 2006"	"2006/10"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Washington"	"53"	"Snohomish County, WA"	"53061"	"2008"	"2008"	"Nov., 2008"	"2008/11"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Washington"	"53"	"Snohomish County, WA"	"53061"	"2011"	"2011"	"Apr., 2011"	"2011/04"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"2006"	"2006"	"Nov., 2006"	"2006/11"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"2008"	"2008"	"Jan., 2008"	"2008/01"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"2010"	"2010"	"Feb., 2010"	"2010/02"	14	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"2012"	"2012"	"May, 2012"	"2012/05"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"2012"	"2012"	"Dec., 2012"	"2012/12"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"2013"	"2013"	"Jan., 2013"	"2013/01"	13	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"2013"	"2013"	"Apr., 2013"	"2013/04"	14	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"2013"	"2013"	"Aug., 2013"	"2013/08"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"2014"	"2014"	"Feb., 2014"	"2014/02"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"2014"	"2014"	"Apr., 2014"	"2014/04"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"2014"	"2014"	"Jun., 2014"	"2014/06"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"2014"	"2014"	"Oct., 2014"	"2014/10"	13	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"2014"	"2014"	"Nov., 2014"	"2014/11"	14	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"2015"	"2015"	"Jan., 2015"	"2015/01"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"2015"	"2015"	"May, 2015"	"2015/05"	13	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"2015"	"2015"	"Nov., 2015"	"2015/11"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"2016"	"2016"	"Feb., 2016"	"2016/02"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"2016"	"2016"	"Aug., 2016"	"2016/08"	16	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"2016"	"2016"	"Sep., 2016"	"2016/09"	10	Not Applicable	Not Applicable
	"Methadone"	"T40.3"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2004"	"2004"	"Dec., 2004"	"2004/12"	11	Not Applicable	Not Applicable
	"Methadone"	"T40.3"	"Washington"	"53"	"King County, WA"	"53033"	"2003"	"2003"	"Dec., 2003"	"2003/12"	10	Not Applicable	Not Applicable
	"Methadone"	"T40.3"	"Washington"	"53"	"King County, WA"	"53033"	"2006"	"2006"	"Feb., 2006"	"2006/02"	10	Not Applicable	Not Applicable
	"Methadone"	"T40.3"	"Washington"	"53"	"King County, WA"	"53033"	"2006"	"2006"	"Jun., 2006"	"2006/06"	11	Not Applicable	Not Applicable
	"Methadone"	"T40.3"	"Washington"	"53"	"King County, WA"	"53033"	"2007"	"2007"	"Mar., 2007"	"2007/03"	11	Not Applicable	Not Applicable
	"Methadone"	"T40.3"	"Washington"	"53"	"King County, WA"	"53033"	"2007"	"2007"	"Oct., 2007"	"2007/10"	11	Not Applicable	Not Applicable
	"Methadone"	"T40.3"	"Washington"	"53"	"King County, WA"	"53033"	"2008"	"2008"	"May, 2008"	"2008/05"	11	Not Applicable	Not Applicable
	"Methadone"	"T40.3"	"Washington"	"53"	"King County, WA"	"53033"	"2008"	"2008"	"Oct., 2008"	"2008/10"	12	Not Applicable	Not Applicable
	"Methadone"	"T40.3"	"Washington"	"53"	"King County, WA"	"53033"	"2009"	"2009"	"Jul., 2009"	"2009/07"	12	Not Applicable	Not Applicable
	"Methadone"	"T40.3"	"Washington"	"53"	"King County, WA"	"53033"	"2010"	"2010"	"Jul., 2010"	"2010/07"	10	Not Applicable	Not Applicable
	"Methadone"	"T40.3"	"Washington"	"53"	"King County, WA"	"53033"	"2013"	"2013"	"Dec., 2013"	"2013/12"	10	Not Applicable	Not Applicable
	"Methadone"	"T40.3"	"Washington"	"53"	"Snohomish County, WA"	"53061"	"2009"	"2009"	"Mar., 2009"	"2009/03"	10	Not Applicable	Not Applicable
	"Methadone"	"T40.3"	"Washington"	"53"	"Spokane County, WA"	"53063"	"2004"	"2004"	"May, 2004"	"2004/05"	11	Not Applicable	Not Applicable
	"Methadone"	"T40.3"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"2007"	"2007"	"Aug., 2007"	"2007/08"	10	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"West Virginia"	"54"	"Berkeley County, WV"	"54003"	"2016"	"2016"	"Feb., 2016"	"2016/02"	10	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"West Virginia"	"54"	"Berkeley County, WV"	"54003"	"2016"	"2016"	"Oct., 2016"	"2016/10"	11	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"West Virginia"	"54"	"Cabell County, WV"	"54011"	"2016"	"2016"	"Sep., 2016"	"2016/09"	12	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"West Virginia"	"54"	"Cabell County, WV"	"54011"	"2016"	"2016"	"Nov., 2016"	"2016/11"	13	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"West Virginia"	"54"	"Cabell County, WV"	"54011"	"2016"	"2016"	"Dec., 2016"	"2016/12"	13	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Wisconsin"	"55"	"Dane County, WI"	"55025"	"2016"	"2016"	"Oct., 2016"	"2016/10"	12	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"2016"	"2016"	"Feb., 2016"	"2016/02"	15	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"2016"	"2016"	"Mar., 2016"	"2016/03"	11	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"2016"	"2016"	"Aug., 2016"	"2016/08"	11	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"2016"	"2016"	"Sep., 2016"	"2016/09"	15	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"2016"	"2016"	"Dec., 2016"	"2016/12"	12	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Dallas County, TX"	"48113"	"2000"	"2000"	"Sep., 2000"	"2000/09"	10	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Dallas County, TX"	"48113"	"2002"	"2002"	"Aug., 2002"	"2002/08"	10	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Dallas County, TX"	"48113"	"2002"	"2002"	"Dec., 2002"	"2002/12"	10	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Dallas County, TX"	"48113"	"2004"	"2004"	"Jul., 2004"	"2004/07"	11	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Dallas County, TX"	"48113"	"2005"	"2005"	"Mar., 2005"	"2005/03"	11	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Dallas County, TX"	"48113"	"2005"	"2005"	"Jul., 2005"	"2005/07"	10	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Dallas County, TX"	"48113"	"2006"	"2006"	"Mar., 2006"	"2006/03"	10	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Dallas County, TX"	"48113"	"2006"	"2006"	"Apr., 2006"	"2006/04"	11	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Dallas County, TX"	"48113"	"2006"	"2006"	"Jul., 2006"	"2006/07"	12	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Dallas County, TX"	"48113"	"2006"	"2006"	"Aug., 2006"	"2006/08"	12	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Dallas County, TX"	"48113"	"2007"	"2007"	"Feb., 2007"	"2007/02"	12	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Dallas County, TX"	"48113"	"2007"	"2007"	"Aug., 2007"	"2007/08"	10	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Dallas County, TX"	"48113"	"2007"	"2007"	"Sep., 2007"	"2007/09"	11	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Dallas County, TX"	"48113"	"2007"	"2007"	"Oct., 2007"	"2007/10"	11	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Dallas County, TX"	"48113"	"2008"	"2008"	"Mar., 2008"	"2008/03"	10	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Dallas County, TX"	"48113"	"2008"	"2008"	"May, 2008"	"2008/05"	14	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Dallas County, TX"	"48113"	"2012"	"2012"	"Sep., 2012"	"2012/09"	10	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Dallas County, TX"	"48113"	"2012"	"2012"	"Nov., 2012"	"2012/11"	10	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Dallas County, TX"	"48113"	"2014"	"2014"	"Mar., 2014"	"2014/03"	11	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Dallas County, TX"	"48113"	"2014"	"2014"	"Oct., 2014"	"2014/10"	12	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Dallas County, TX"	"48113"	"2015"	"2015"	"Mar., 2015"	"2015/03"	10	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Dallas County, TX"	"48113"	"2015"	"2015"	"Sep., 2015"	"2015/09"	14	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Dallas County, TX"	"48113"	"2016"	"2016"	"May, 2016"	"2016/05"	10	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Dallas County, TX"	"48113"	"2016"	"2016"	"Sep., 2016"	"2016/09"	12	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Dallas County, TX"	"48113"	"2016"	"2016"	"Dec., 2016"	"2016/12"	10	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Harris County, TX"	"48201"	"2001"	"2001"	"Jun., 2001"	"2001/06"	14	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Harris County, TX"	"48201"	"2001"	"2001"	"Jul., 2001"	"2001/07"	16	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Harris County, TX"	"48201"	"2001"	"2001"	"Aug., 2001"	"2001/08"	18	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Harris County, TX"	"48201"	"2001"	"2001"	"Nov., 2001"	"2001/11"	13	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Harris County, TX"	"48201"	"2002"	"2002"	"Jan., 2002"	"2002/01"	15	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Harris County, TX"	"48201"	"2002"	"2002"	"Mar., 2002"	"2002/03"	10	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Harris County, TX"	"48201"	"2002"	"2002"	"Apr., 2002"	"2002/04"	11	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Harris County, TX"	"48201"	"2002"	"2002"	"Oct., 2002"	"2002/10"	16	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Harris County, TX"	"48201"	"2002"	"2002"	"Nov., 2002"	"2002/11"	10	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Harris County, TX"	"48201"	"2003"	"2003"	"Mar., 2003"	"2003/03"	11	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Harris County, TX"	"48201"	"2003"	"2003"	"Jul., 2003"	"2003/07"	18	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Texas"	"48"	"Harris County, TX"	"48201"	"2003"	"2003"	"Sep., 2003"	"2003/09"	12	Not Applicable	Not Applicable
